380.122825 0.00428265525
385.035824 0.00428265525
390.071648 0.00642398287
395.230297 0.00428265525
398.915046 0.0149892934
401.740020 0.0214132762
403.582395 0.0428265525
405.179120 0.0856531049
406.284545 0.124197002
407.512794 0.167023555
408.863869 0.216274090
409.969294 0.256959315
410.951894 0.301927195
411.934493 0.349036403
412.548618 0.385438972
413.285568 0.438972163
414.145343 0.479657388
414.759468 0.524625268
415.619243 0.571734475
416.233367 0.627408994
416.970317 0.668094218
417.830092 0.730192719
418.567042 0.775160600
419.181167 0.822269807
419.918117 0.871520343
419.918117 0.871520343
420.900716 0.916488223
421.883316 0.952890792
422.988741 0.982869379
425.076766 0.995717345
427.410440 0.989293362
429.129990 0.967880086
431.095189 0.944325482
432.446264 0.922912206
433.674514 0.897216274
435.148414 0.873661670
436.499488 0.841541756
437.727738 0.811563169
439.201638 0.770877944
440.552712 0.740899358
442.026612 0.706638116
443.500512 0.674518201
445.220061 0.633832976
447.062436 0.595289079
448.904811 0.567451820
450.747185 0.539614561
453.326510 0.507494647
455.537359 0.475374732
457.502559 0.456102784
459.467758 0.434689507
461.678608 0.419700214
463.766633 0.398286938
465.609007 0.376873662
467.451382 0.353319058
469.048106 0.327623126
469.048106 0.327623126
470.399181 0.299785867
471.995906 0.276231263
473.469806 0.250535332
475.189355 0.229122056
477.277380 0.201284797
479.242579 0.182012848
481.084954 0.164882227
483.172979 0.147751606
485.629478 0.128479657
487.963153 0.113490364
490.665302 0.0985010707
493.490276 0.0877944325
495.946776 0.0706638116
498.034800 0.0642398287
499.754350 0.0599571734
